code,factors,profit,regime
6758.T,"{'market': 15.126172762229755, 'tech': 36.36, 'news': 0.0, 'inst': 50.2842149399837, 'future': 10.420575874099184}",0,SIDE
9984.T,"{'market': 47.74606896374798, 'tech': 43.12, 'news': 0.0, 'inst': 50.0, 'future': 32.48689654582661}",0,SIDE
8306.T,"{'market': 79.77126627511888, 'tech': 40.54, 'news': 0.0, 'inst': 50.083870362537276, 'future': 45.904220917062936}",0,SIDE
9432.T,"{'market': 9.915710884006307, 'tech': 52.01, 'news': 0.0, 'inst': 60.0, 'future': 9.71903628002102}",0,BEAR
9984.T,"{'market': 47.69568294031182, 'tech': 42.6, 'news': 0.0, 'inst': 50.0, 'future': 32.31894313437273}",0,SIDE
6758.T,"{'market': 16.48707588473111, 'tech': 42.52, 'news': 0.0, 'inst': 50.0, 'future': 28.290252949103696}",0,BEAR
7203.T,"{'market': 48.51338474076497, 'tech': 45.83, 'news': 0.0, 'inst': 50.0, 'future': 35.0446158025499}",0,SIDE
8306.T,"{'market': 79.09810865882369, 'tech': 37.13, 'news': 0.0, 'inst': 50.0, 'future': 43.66036219607897}",0,SIDE
9984.T,"{'market': 34.93798436408534, 'tech': 36.16, 'news': 0.0, 'inst': 50.0, 'future': 9.79328121361779}",0,SIDE
6758.T,"{'market': 4.618801261550642, 'tech': 36.47, 'news': 0.0, 'inst': 50.0, 'future': 8.729337538502136}",0,BEAR
7203.T,"{'market': 47.92575223850378, 'tech': 45.54, 'news': 0.0, 'inst': 50.0, 'future': 33.0858407950126}",0,SIDE
8306.T,"{'market': 88.6131318298439, 'tech': 40.02, 'news': 0.0, 'inst': 50.0, 'future': 52.043772766146326}",0,SIDE
9432.T,"{'market': 4.7068725244276575, 'tech': 35.72, 'news': 0.0, 'inst': 50.0, 'future': 9.022908414758858}",0,BEAR
9432.T,"{'market': 10.095634377362401, 'tech': 38.63, 'news': 0.0, 'inst': 60.0, 'future': 10.318781257874669}",0,BEAR
6758.T,"{'market': 4.664654000340798, 'tech': 39.37, 'news': 0.0, 'inst': 50.0, 'future': 8.882180001135989}",0,BEAR
7203.T,"{'market': 35.98693134227122, 'tech': 39.42, 'news': 0.0, 'inst': 50.0, 'future': 13.289771140904065}",0,SIDE
9984.T,"{'market': 34.949005762445815, 'tech': 51.97, 'news': 0.0, 'inst': 50.0, 'future': 9.830019208152718}",0,SIDE
8306.T,"{'market': 100.0, 'tech': 100.0, 'news': 0.0, 'inst': 99.31481102007598, 'future': 61.15242299500744}",0,SIDE
9984.T,"{'market': 55.18745770802768, 'tech': 35.99, 'news': 0.0, 'inst': 50.12484746497216, 'future': 10.624859026758942}",0,SIDE
9432.T,"{'market': 5.362796418520899, 'tech': 35.64, 'news': 0.0, 'inst': 50.0, 'future': 11.209321395069667}",0,BEAR
7203.T,"{'market': 35.50107956300886, 'tech': 36.12, 'news': 0.0, 'inst': 50.0, 'future': 11.670265210029509}",0,SIDE
6758.T,"{'market': 4.44183590884367, 'tech': 36.23, 'news': 0.0, 'inst': 50.0, 'future': 8.1394530294789}",0,BEAR
8306.T,"{'market': 80.83835097768095, 'tech': 47.78, 'news': 0.0, 'inst': 76.92700488429215, 'future': 49.46116992560314}",0,SIDE
7203.T,"{'market': 35.0619740903346, 'tech': 35.78, 'news': 0.0, 'inst': 50.0, 'future': 10.206580301115341}",0,SIDE
9984.T,"{'market': 34.92101749872933, 'tech': 36.13, 'news': 0.0, 'inst': 50.1125124369027, 'future': 9.736724995764432}",0,SIDE
6758.T,"{'market': 4.694902340810504, 'tech': 36.17, 'news': 0.0, 'inst': 50.0, 'future': 8.983007802701678}",0,BEAR
9432.T,"{'market': 5.638738177257425, 'tech': 35.67, 'news': 0.0, 'inst': 50.35741809165652, 'future': 12.129127257524749}",0,BEAR
8306.T,"{'market': 78.60259201229309, 'tech': 48.35, 'news': 0.0, 'inst': 71.35401333797267, 'future': 42.008640040976935}",0,SIDE
8306.T,"{'market': 79.68809198487897, 'tech': 49.32, 'news': 0.0, 'inst': 61.27346479352987, 'future': 45.626973282929875}",0,SIDE
9984.T,"{'market': 35.078340413471615, 'tech': 36.36, 'news': 0.0, 'inst': 50.25674099466954, 'future': 10.26113471157205}",0,SIDE
6758.T,"{'market': 5.320232668912448, 'tech': 36.33, 'news': 0.0, 'inst': 50.023237278190514, 'future': 11.067442229708158}",0,BEAR
7203.T,"{'market': 35.43433879653365, 'tech': 35.69, 'news': 0.0, 'inst': 50.0, 'future': 11.447795988445499}",0,SIDE
9432.T,"{'market': 4.904642604339518, 'tech': 35.93, 'news': 0.0, 'inst': 50.929576968112386, 'future': 9.682142014465054}",0,BEAR
6758.T,"{'market': 4.91963679988325, 'tech': 36.35, 'news': 0.0, 'inst': 50.0, 'future': 9.7321226662775}",0,BEAR
7203.T,"{'market': 35.587241609581426, 'tech': 35.65, 'news': 0.0, 'inst': 50.0, 'future': 11.957472031938098}",0,SIDE
9984.T,"{'market': 34.70319514056115, 'tech': 36.47, 'news': 0.0, 'inst': 50.0, 'future': 9.010650468537161}",0,SIDE
8306.T,"{'market': 80.42294229950355, 'tech': 81.03, 'news': 0.0, 'inst': 50.526683040559064, 'future': 48.076474331678504}",0,SIDE
9432.T,"{'market': 5.531307113674517, 'tech': 36.28, 'news': 0.0, 'inst': 50.020870274000316, 'future': 11.771023712248386}",0,BEAR
7203.T,"{'market': 35.37829152870303, 'tech': 35.45, 'news': 0.0, 'inst': 50.0, 'future': 11.260971762343425}",0,SIDE
9432.T,"{'market': 4.953539239861724, 'tech': 36.16, 'news': 0.0, 'inst': 50.0, 'future': 9.845130799539081}",0,BEAR
8306.T,"{'market': 79.86928619333773, 'tech': 39.42, 'news': 0.0, 'inst': 50.0, 'future': 46.230953977792424}",0,SIDE
6758.T,"{'market': 4.6981881719131255, 'tech': 36.13, 'news': 0.0, 'inst': 50.0, 'future': 8.993960573043754}",0,BEAR
9984.T,"{'market': 34.095350347832806, 'tech': 39.06, 'news': 0.0, 'inst': 50.0, 'future': 6.984501159442669}",0,SIDE
7203.T,"{'market': 35.455926921903526, 'tech': 35.43, 'news': 0.0, 'inst': 50.07363590253734, 'future': 11.519756406345087}",0,SIDE
9984.T,"{'market': 35.164451976033675, 'tech': 38.71, 'news': 0.0, 'inst': 50.0, 'future': 10.548173253445587}",0,SIDE
6758.T,"{'market': 5.508461505936991, 'tech': 36.11, 'news': 0.0, 'inst': 50.0, 'future': 11.694871686456633}",0,BEAR
8306.T,"{'market': 79.89654019195542, 'tech': 38.56, 'news': 0.0, 'inst': 50.0, 'future': 46.321800639851396}",0,SIDE
9432.T,"{'market': 5.2661320667899165, 'tech': 36.15, 'news': 0.0, 'inst': 50.0, 'future': 10.887106889299723}",0,BEAR
7203.T,"{'market': 35.55237860163071, 'tech': 38.45, 'news': 0.0, 'inst': 50.0, 'future': 11.841262005435677}",0,SIDE
6758.T,"{'market': 6.077254099509009, 'tech': 39.08, 'news': 0.0, 'inst': 50.0, 'future': 13.590846998363363}",0,BEAR
9984.T,"{'market': 35.45526583773676, 'tech': 35.33, 'news': 0.0, 'inst': 50.0, 'future': 11.517552792455874}",0,SIDE
9432.T,"{'market': 5.265430325919263, 'tech': 36.08, 'news': 0.0, 'inst': 50.0, 'future': 10.884767753064207}",0,BEAR
8306.T,"{'market': 79.15942069772983, 'tech': 37.93, 'news': 0.0, 'inst': 50.0, 'future': 43.86473565909943}",0,SIDE
9432.T,"{'market': 5.4781012710058175, 'tech': 36.0, 'news': 0.0, 'inst': 50.0, 'future': 11.593670903352724}",0,BEAR
6758.T,"{'market': 16.632150158198588, 'tech': 52.02, 'news': 0.0, 'inst': 70.50166352227363, 'future': 15.440500527328627}",0,BEAR
7203.T,"{'market': 35.18472726287348, 'tech': 38.3, 'news': 0.0, 'inst': 50.0, 'future': 10.615757542911586}",0,SIDE
8306.T,"{'market': 78.81436399292866, 'tech': 37.09, 'news': 0.0, 'inst': 50.0, 'future': 42.714546643095524}",0,SIDE
9984.T,"{'market': 34.618720174449166, 'tech': 34.75, 'news': 0.0, 'inst': 50.0, 'future': 8.72906724816388}",0,SIDE
6758.T,"{'market': 36.42909679092702, 'tech': 52.11, 'news': 0.0, 'inst': 73.74511924715907, 'future': 14.76365596975672}",0,BEAR
9432.T,"{'market': 5.2095336405014105, 'tech': 38.84, 'news': 0.0, 'inst': 50.145063702442606, 'future': 10.69844546833804}",0,BEAR
8306.T,"{'market': 79.38934280265913, 'tech': 38.86, 'news': 0.0, 'inst': 50.0, 'future': 44.63114267553043}",0,SIDE
9984.T,"{'market': 34.213544082521665, 'tech': 34.34, 'news': 0.0, 'inst': 50.0, 'future': 7.3784802750722305}",0,SIDE
7203.T,"{'market': 34.04446217764791, 'tech': 38.02, 'news': 0.0, 'inst': 50.0, 'future': 6.814873925493031}",0,SIDE
7203.T,"{'market': 34.150811958432726, 'tech': 37.93, 'news': 0.0, 'inst': 50.0, 'future': 7.169373194775751}",0,SIDE
9432.T,"{'market': 4.8046695639872805, 'tech': 35.83, 'news': 0.0, 'inst': 50.0, 'future': 9.348898546624266}",0,BEAR
8306.T,"{'market': 79.7607817110824, 'tech': 38.14, 'news': 0.0, 'inst': 50.0, 'future': 45.86927237027466}",0,SIDE
9984.T,"{'market': 13.8242621670557, 'tech': 34.17, 'news': 0.0, 'inst': 50.0, 'future': 6.0808738901856625}",0,SIDE
6758.T,"{'market': 6.2023617127382416, 'tech': 36.37, 'news': 0.0, 'inst': 50.404160232367715, 'future': 14.00787237579414}",0,BEAR
9432.T,"{'market': 4.567031849865373, 'tech': 38.57, 'news': 0.0, 'inst': 50.0, 'future': 8.556772832884574}",0,BEAR
6758.T,"{'market': 6.5916221912992015, 'tech': 36.39, 'news': 0.0, 'inst': 50.053767702532326, 'future': 15.305407304330672}",0,BEAR
8306.T,"{'market': 96.22923811018697, 'tech': 34.8, 'news': 0.0, 'inst': 50.27999729130811, 'future': 42.43079370062324}",0,BULL
7203.T,"{'market': 33.773167198923545, 'tech': 34.71, 'news': 0.0, 'inst': 50.0, 'future': 5.910557329745149}",0,SIDE
9984.T,"{'market': 13.326623883874385, 'tech': 33.92, 'news': 0.0, 'inst': 50.0, 'future': 4.422079612914618}",0,SIDE
7203.T,"{'market': 33.31832887015588, 'tech': 34.53, 'news': 0.0, 'inst': 50.0, 'future': 4.3944295671862665}",0,SIDE
6758.T,"{'market': 5.1239305884676085, 'tech': 36.17, 'news': 0.0, 'inst': 50.0, 'future': 10.413101961558693}",0,BEAR
9432.T,"{'market': 4.244832277492236, 'tech': 35.28, 'news': 0.0, 'inst': 50.0, 'future': 7.482774258307449}",0,BEAR
8306.T,"{'market': 87.21208459153425, 'tech': 34.69, 'news': 0.0, 'inst': 50.085890877076885, 'future': 39.040281971780814}",0,BULL
8306.T,"{'market': 56.64475913804675, 'tech': 28.36, 'news': 0.0, 'inst': 50.0, 'future': 15.482530460155829}",0,SIDE
6758.T,"{'market': 4.094608845736554, 'tech': 35.8, 'news': 0.0, 'inst': 50.0, 'future': 6.982029485788509}",0,BEAR
7203.T,"{'market': 33.24433838601696, 'tech': 34.37, 'news': 0.0, 'inst': 50.0, 'future': 4.147794620056552}",0,SIDE
9432.T,"{'market': 3.7797616331199695, 'tech': 34.98, 'news': 0.0, 'inst': 50.0, 'future': 5.932538777066561}",0,BEAR
9984.T,"{'market': 0.0, 'tech': 36.58, 'news': 0.0, 'inst': 50.0, 'future': 1.642746752172374}",0,BEAR
8306.T,"{'market': 34.186647029569016, 'tech': 27.93, 'news': 0.0, 'inst': 50.0, 'future': 7.288823431896733}",0,SIDE
9432.T,"{'market': 3.9516603957973135, 'tech': 34.78, 'news': 0.0, 'inst': 50.0, 'future': 6.50553465265771}",0,BEAR
7203.T,"{'market': 13.48847695438577, 'tech': 34.37, 'news': 0.0, 'inst': 50.0, 'future': 4.961589847952567}",0,SIDE
6758.T,"{'market': 4.063744260824077, 'tech': 35.45, 'news': 0.0, 'inst': 50.0, 'future': 6.879147536080255}",0,BEAR
9984.T,"{'market': 0.0, 'tech': 33.74, 'news': 0.0, 'inst': 50.0, 'future': 1.675946006244755}",0,BEAR
8306.T,"{'market': 35.133286306041654, 'tech': 27.41, 'news': 0.0, 'inst': 50.0, 'future': 10.44428768680552}",0,SIDE
9432.T,"{'market': 4.149084235397638, 'tech': 34.73, 'news': 0.0, 'inst': 50.0, 'future': 7.163614117992123}",0,BEAR
7203.T,"{'market': 18.662416855583988, 'tech': 50.44, 'news': 0.0, 'inst': 60.0, 'future': 5.5413895186132915}",0,SIDE
6758.T,"{'market': 3.1994484392058595, 'tech': 38.01, 'news': 0.0, 'inst': 50.0, 'future': 3.9981614640195344}",0,BEAR
9984.T,"{'market': 2.9400601417839507, 'tech': 33.76, 'news': 0.0, 'inst': 50.668849860013516, 'future': 3.1335338059464997}",0,BEAR
6758.T,"{'market': 3.8018164612183387, 'tech': 34.7, 'news': 0.0, 'inst': 50.0, 'future': 6.006054870727797}",0,BEAR
8306.T,"{'market': 35.471537349577005, 'tech': 26.7, 'news': 0.0, 'inst': 50.0, 'future': 11.57179116525667}",0,SIDE
7203.T,"{'market': 14.065519176879924, 'tech': 34.7, 'news': 0.0, 'inst': 51.05158109901985, 'future': 6.885063922933078}",0,SIDE
9432.T,"{'market': 4.206303367257673, 'tech': 34.79, 'news': 0.0, 'inst': 50.0, 'future': 7.3543445575255815}",0,BEAR
7203.T,"{'market': 14.761604804236828, 'tech': 35.14, 'news': 0.0, 'inst': 50.45798535771162, 'future': 9.205349347456092}",0,SIDE
9984.T,"{'market': 9.203184950008803, 'tech': 37.46, 'news': 0.0, 'inst': 62.40526245851455, 'future': 7.343949833362673}",0,BEAR
6758.T,"{'market': 4.18598877563795, 'tech': 34.61, 'news': 0.0, 'inst': 50.0, 'future': 7.2866292521265}",0,BEAR
8306.T,"{'market': 34.662221006731194, 'tech': 25.77, 'news': 0.0, 'inst': 50.0, 'future': 8.874070022437309}",0,SIDE
9432.T,"{'market': 4.779768931277863, 'tech': 37.86, 'news': 0.0, 'inst': 50.0, 'future': 9.265896437592868}",0,BEAR
9432.T,"{'market': 4.934204738665228, 'tech': 34.94, 'news': 0.0, 'inst': 50.0, 'future': 9.780682462217426}",0,BEAR
7203.T,"{'market': 4.73444910910443, 'tech': 35.54, 'news': 0.0, 'inst': 51.06826172369157, 'future': 9.114830363681435}",0,BEAR
9984.T,"{'market': 14.90316781566929, 'tech': 51.09, 'news': 0.0, 'inst': 74.22827881249752, 'future': 9.677226052230962}",0,BEAR
8306.T,"{'market': 34.44996427864015, 'tech': 25.34, 'news': 0.0, 'inst': 50.06670382933752, 'future': 8.16654759546718}",0,SIDE
6758.T,"{'market': 4.343235876977717, 'tech': 34.66, 'news': 0.0, 'inst': 50.0, 'future': 7.8107862565923885}",0,BEAR
9432.T,"{'market': 8.54082937998926, 'tech': 37.81, 'news': 0.0, 'inst': 60.0, 'future': 5.136097933297537}",0,BEAR
7203.T,"{'market': 3.802171277591702, 'tech': 35.73, 'news': 0.0, 'inst': 50.0, 'future': 6.007237591972343}",0,BEAR
9984.T,"{'market': 8.702936428777393, 'tech': 35.48, 'news': 0.0, 'inst': 62.48325846758338, 'future': 5.676454762591312}",0,BEAR
6758.T,"{'market': 2.981523123527836, 'tech': 34.35, 'news': 0.0, 'inst': 50.0, 'future': 3.2717437450927864}",0,BEAR
6758.T,"{'market': 3.012799203291019, 'tech': 34.3, 'news': 0.0, 'inst': 50.0, 'future': 3.37599734430339}",0,BEAR
9432.T,"{'market': 4.072790685877266, 'tech': 34.88, 'news': 0.0, 'inst': 50.0, 'future': 6.909302286257547}",0,BEAR
7203.T,"{'market': 4.171822511242471, 'tech': 35.79, 'news': 0.0, 'inst': 50.0, 'future': 7.239408370808233}",0,BEAR
8306.T,"{'market': 22.084319165648296, 'tech': 25.51, 'news': 0.0, 'inst': 50.0, 'future': 0.2810638854943255}",0,SIDE
9984.T,"{'market': 3.520591763672517, 'tech': 36.02, 'news': 0.0, 'inst': 50.43915596952531, 'future': 5.068639212241724}",0,BEAR
9432.T,"{'market': 4.178815114109314, 'tech': 34.99, 'news': 0.0, 'inst': 50.016442926259856, 'future': 7.262717047031046}",0,BEAR
6758.T,"{'market': 0.0, 'tech': 34.05, 'news': 0.0, 'inst': 50.0, 'future': 2.711200120476226}",0,BEAR
8306.T,"{'market': 59.795768583826536, 'tech': 52.28, 'news': 0.0, 'inst': 86.74885452148615, 'future': 9.31922861275511}",0,SIDE
9984.T,"{'market': 15.45001846779602, 'tech': 42.52, 'news': 0.0, 'inst': 50.0, 'future': 24.8333948926534}",0,BEAR
7203.T,"{'market': 4.520008185618156, 'tech': 35.7, 'news': 0.0, 'inst': 50.0, 'future': 8.400027285393856}",0,BEAR
9432.T,"{'market': 3.8409957288966634, 'tech': 35.07, 'news': 0.0, 'inst': 50.0, 'future': 6.136652429655539}",0,BEAR
8306.T,"{'market': 60.341403646537245, 'tech': 53.66, 'news': 0.0, 'inst': 87.63875235649446, 'future': 11.138012155124143}",0,SIDE
7203.T,"{'market': 3.33291067797661, 'tech': 38.27, 'news': 0.0, 'inst': 50.0, 'future': 4.443035593255365}",0,BEAR
8306.T,"{'market': 66.32658448644746, 'tech': 44.68, 'news': 0.0, 'inst': 76.0402382106395, 'future': 27.75528162149153}",0,SIDE
7203.T,"{'market': 0.0, 'tech': 37.73, 'news': 0.0, 'inst': 60.0, 'future': 1.7696470449191555}",0,BEAR
9432.T,"{'market': 3.0957347769188477, 'tech': 37.95, 'news': 0.0, 'inst': 50.0, 'future': 3.6524492563961592}",0,BEAR
9432.T,"{'market': 3.812541173844407, 'tech': 38.07, 'news': 0.0, 'inst': 50.0, 'future': 6.041803912814683}",0,BEAR
8306.T,"{'market': 68.29403037137136, 'tech': 46.2, 'news': 0.0, 'inst': 75.39119632905962, 'future': 34.31343457123789}",0,SIDE
8306.T,"{'market': 68.22479946506921, 'tech': 37.21, 'news': 0.0, 'inst': 50.45030530278742, 'future': 34.08266488356402}",0,SIDE
9432.T,"{'market': 3.432235992285955, 'tech': 34.97, 'news': 0.0, 'inst': 50.0, 'future': 4.7741199742865135}",0,BEAR
7203.T,"{'market': 0.0, 'tech': 33.03, 'news': 0.0, 'inst': 50.0, 'future': 1.0593359785320504}",0,BEAR
9984.T,"{'market': 0.0, 'tech': 24.91, 'news': 0.0, 'inst': 50.0, 'future': 0.0}",0,BEAR
8306.T,"{'market': 86.48983347889646, 'tech': 37.56, 'news': 0.0, 'inst': 50.0, 'future': 36.63277826298821}",0,BULL
9432.T,"{'market': 3.9700386795528306, 'tech': 34.94, 'news': 0.0, 'inst': 50.0, 'future': 6.566795598509435}",0,BEAR
8306.T,"{'market': 67.66696833444513, 'tech': 37.12, 'news': 0.0, 'inst': 50.0, 'future': 32.223227781483764}",0,SIDE
9984.T,"{'market': 0.0, 'tech': 24.68, 'news': 0.0, 'inst': 50.0, 'future': 0.0}",0,BEAR
9432.T,"{'market': 4.390569910080616, 'tech': 35.14, 'news': 0.0, 'inst': 50.33105307957067, 'future': 7.968566366935383}",0,BEAR
7203.T,"{'market': 0.0, 'tech': 32.88, 'news': 0.0, 'inst': 50.0, 'future': 1.0205997796246558}",0,BEAR
9984.T,"{'market': 2.7189845183004735, 'tech': 34.86, 'news': 0.0, 'inst': 60.67859277952176, 'future': 2.3966150610015777}",0,BEAR
8306.T,"{'market': 47.71893790284102, 'tech': 36.65, 'news': 0.0, 'inst': 50.0, 'future': 32.396459676136736}",0,SIDE
9432.T,"{'market': 25.1769488950898, 'tech': 45.76, 'news': 0.0, 'inst': 60.747724741736526, 'future': 10.589829650299329}",0,BEAR
7203.T,"{'market': 3.257632254129435, 'tech': 43.13, 'news': 0.0, 'inst': 60.89993955389189, 'future': 4.19210751376478}",0,BEAR
7203.T,"{'market': 3.14277780394492, 'tech': 34.01, 'news': 0.0, 'inst': 50.24240069944821, 'future': 3.809259346483064}",0,BEAR
9432.T,"{'market': 25.68064368001263, 'tech': 46.37, 'news': 0.0, 'inst': 60.77865198073416, 'future': 12.268812266708764}",0,BEAR
9984.T,"{'market': 2.7584254798728427, 'tech': 25.64, 'news': 0.0, 'inst': 50.07797702160923, 'future': 2.5280849329094752}",0,BEAR
8306.T,"{'market': 46.749920897097304, 'tech': 35.77, 'news': 0.0, 'inst': 50.0, 'future': 29.16640299032434}",0,SIDE
9432.T,"{'market': 38.33067230680385, 'tech': 43.01, 'news': 0.0, 'inst': 50.39500761481407, 'future': 34.435574356012836}",0,BEAR
7203.T,"{'market': 3.573789841311875, 'tech': 34.57, 'news': 0.0, 'inst': 50.15413940026847, 'future': 5.245966137706251}",0,BEAR
8306.T,"{'market': 46.108753077476756, 'tech': 38.15, 'news': 0.0, 'inst': 50.0, 'future': 27.029176924922528}",0,SIDE
9984.T,"{'market': 2.4869024654738183, 'tech': 25.94, 'news': 0.0, 'inst': 50.0, 'future': 1.62300821824606}",0,BEAR
9432.T,"{'market': 38.86508907812706, 'tech': 43.53, 'news': 0.0, 'inst': 50.55066501676833, 'future': 36.21696359375689}",0,BEAR
7203.T,"{'market': 3.7991726283210667, 'tech': 34.87, 'news': 0.0, 'inst': 50.10616745548375, 'future': 5.9972420944035525}",0,BEAR
8306.T,"{'market': 46.59791934714281, 'tech': 37.57, 'news': 0.0, 'inst': 50.0, 'future': 28.65973115714271}",0,SIDE
9984.T,"{'market': 4.156160974607307, 'tech': 29.2, 'news': 0.0, 'inst': 50.29683053262217, 'future': 7.187203248691024}",0,BEAR
8306.T,"{'market': 68.1737640750342, 'tech': 34.54, 'news': 0.0, 'inst': 50.207991926625816, 'future': 33.912546916780656}",0,SIDE
7203.T,"{'market': 3.3610613295194973, 'tech': 51.05, 'news': 0.0, 'inst': 50.0, 'future': 4.536871098398326}",0,BEAR
9984.T,"{'market': 2.8702187558506207, 'tech': 29.32, 'news': 0.0, 'inst': 50.0, 'future': 2.900729186168731}",0,BEAR
9432.T,"{'market': 38.68514199141448, 'tech': 43.81, 'news': 0.0, 'inst': 50.10814200183748, 'future': 35.617139971381604}",0,BEAR
8306.T,"{'market': 87.07281055620803, 'tech': 34.61, 'news': 0.0, 'inst': 50.26813764475164, 'future': 38.5760351873601}",0,BULL
7203.T,"{'market': 3.279351228915372, 'tech': 35.01, 'news': 0.0, 'inst': 50.0, 'future': 4.264504096384568}",0,BEAR
9432.T,"{'market': 38.74335491128406, 'tech': 43.88, 'news': 0.0, 'inst': 50.08275821847684, 'future': 35.81118303761353}",0,BEAR
9984.T,"{'market': 0.0, 'tech': 26.24, 'news': 0.0, 'inst': 50.0, 'future': 0.5952038447953938}",0,BEAR
9984.T,"{'market': 2.6906664756494294, 'tech': 26.3, 'news': 0.0, 'inst': 50.0, 'future': 2.3022215854980987}",0,BEAR
6758.T,"{'market': 3.7982481913149257, 'tech': 51.14, 'news': 0.0, 'inst': 51.60893815686091, 'future': 5.994160637716421}",0,BEAR
8306.T,"{'market': 86.772326968144, 'tech': 34.64, 'news': 0.0, 'inst': 50.3683111935493, 'future': 37.57442322714667}",0,BULL
7203.T,"{'market': 3.836860300586638, 'tech': 35.27, 'news': 0.0, 'inst': 50.10697945164277, 'future': 6.122867668622128}",0,BEAR
9432.T,"{'market': 39.6985694504653, 'tech': 88.17, 'news': 0.0, 'inst': 50.4996575598528, 'future': 38.99523150155099}",0,BEAR
8306.T,"{'market': 48.22439271051117, 'tech': 34.56, 'news': 0.0, 'inst': 50.0, 'future': 34.081309035037236}",0,SIDE
7203.T,"{'market': 3.49173006314458, 'tech': 35.49, 'news': 0.0, 'inst': 50.09029675473429, 'future': 4.972433543815263}",0,BEAR
9984.T,"{'market': 0.0, 'tech': 26.21, 'news': 0.0, 'inst': 50.0, 'future': 0.8394321570481367}",0,BEAR
9432.T,"{'market': 39.33575427931175, 'tech': 44.31, 'news': 0.0, 'inst': 50.10532940222963, 'future': 37.785847597705825}",0,BEAR
6758.T,"{'market': 3.593553756493325, 'tech': 35.63, 'news': 0.0, 'inst': 50.59220540110897, 'future': 5.31184585497775}",0,BEAR
